:ID	number	label	type	quoted	text	:LABEL
H61E41BFC6B2E4F50890F5C7525D440BA	(x)	The per-pupil expenditures of Federal, State, and local funds, including actual personnel expenditur...	clause	True	(x) The per-pupil expenditures of Federal, State, and local funds, including actual personnel expenditures and actual nonpersonnel expenditures of Federal, State, and local funds, disaggregated by source of funds, for each local educational agency and each school in the State for the preceding fiscal year.	Clause
H9202BC470AB540A892784758D9BC0FD3	(xi)	The number and percentages of students with the most significant cognitive disabilities who take an ...	clause	True	(xi) The number and percentages of students with the most significant cognitive disabilities who take an alternate assessment under subsection (b)(2)(D), by grade and subject.	Clause
H9F816B32B40E45E9BA046404DAB74410	(xii)	Results on the State academic assessments in reading and mathematics in grades 4 and 8 of the Nation...	clause	True	(xii) Results on the State academic assessments in reading and mathematics in grades 4 and 8 of the National Assessment of Educational Progress carried out under section 303(b)(3) of the National Assessment of Educational Progress Authorization Act (20 U.S.C. 9622(b)(3)), compared to the national average of such results.	Clause
H1C658B2EECDE4C9CA7AC51E2DCD40A87	(xiii)	Where available, for each high school in the State, and beginning with the report card prepared unde...	clause	True	(xiii) Where available, for each high school in the State, and beginning with the report card prepared under this paragraph for 2017, the cohort rate (in the aggregate, and disaggregated for each subgroup of students defined in subsection (c)(2)), at which students who graduate from the high school enroll, for the first academic year that begins after the students graduation	Clause
HFAD7B17044024A6E9017A2944504D44C	(xiv)	Any additional information that the State believes will best provide parents, students, and other me...	clause	True	(xiv) Any additional information that the State believes will best provide parents, students, and other members of the public with information regarding the progress of each of the States public elementary schools and secondary schools, which may include the number and percentage of students attaining career and technical proficiencies (as defined by section 113(b) of the Carl D. Perkins Career and Technical Education Act of 2006 (20 U.S.C. 2323(b)) and reported by States only in a manner consistent with section 113(c) of such Act (20 U.S.C. 2323(c)).	Clause
H486D5C7126344A89A3403C599C547C3D	(i)	reporting of any data that are not collected in accordance with section 203(c)(1) of the Department ...	clause	True	(i) reporting of any data that are not collected in accordance with section 203(c)(1) of the Department of Education Organization Act (20 U.S.C. 3413(c)(1); or	Clause
HC278C0DDDA364E4E998BD6E6DF1B9550	(ii)	disaggregation of any data other than as required under subsection (b)(2)(B)(xi).	clause	True	(ii) disaggregation of any data other than as required under subsection (b)(2)(B)(xi).	Clause
H56A00D3898614A2E97436CDF2D68BDAC	(i)	concise;	clause	True	(i) concise;	Clause
H03630073747F4B09B7D1A948BCC6D07E	(ii)	presented in an understandable and uniform format, and to the extent practicable, in a language that...	clause	True	(ii) presented in an understandable and uniform format, and to the extent practicable, in a language that parents can understand; and	Clause
H5ADB617395DF47D198E8AFE2BC04A076	(iii)	accessible to the public, which shall include	clause	True	(iii) accessible to the public, which shall include	Clause
H3BD50874C4CB49CC9886089477289095	(i)	in the case of a local educational agency, information that shows how students served by the local e...	clause	True	(i) in the case of a local educational agency, information that shows how students served by the local educational agency achieved on the academic assessments described in subsection (b)(2) compared to students in the State as a whole;	Clause
H80F24B002C7C48328649FAF5FF24BE78	(ii)	in the case of a school, information that shows how the schools students achievement on the academic...	clause	True	(ii) in the case of a school, information that shows how the schools students achievement on the academic assessments described in subsection (b)(2) compared to students served by the local educational agency and the State as a whole; and	Clause
H9DA467190E074DB9ABC739689D92A5CE	(iii)	any other information that the local educational agency determines is appropriate and will best prov...	clause	True	(iii) any other information that the local educational agency determines is appropriate and will best provide parents, students, and other members of the public with information regarding the progress of each public school served by the local educational agency, whether or not such information is included in the annual State report card.	Clause
H365FFE9C07154AE7934D684B7B890FF7	(i)	identified for comprehensive support and improvement under subsection (c)(4)(D)(i); and	clause	True	(i) identified for comprehensive support and improvement under subsection (c)(4)(D)(i); and	Clause
HAC6A3C243A744990AB217ED85108DA6E	(ii)	implementing targeted support and improvement plans under subsection (d)(2); and	clause	True	(ii) implementing targeted support and improvement plans under subsection (d)(2); and	Clause
H10D3A513855340759F371B1F605B4671	(i)	Inexperienced teachers.	clause	True	(i) Inexperienced teachers.	Clause
HF32266F810FB4A9286AB6E62A3D52DA6	(ii)	Teachers teaching with emergency or provisional credentials.	clause	True	(ii) Teachers teaching with emergency or provisional credentials.	Clause
HFB16B8EFDCEB47F8A04CE0C03116DD40	(iii)	Teachers who are not teaching in the subject or field for which the teacher is certified or licensed...	clause	True	(iii) Teachers who are not teaching in the subject or field for which the teacher is certified or licensed.	Clause
HA4728B1FC76949ABB5701E3087BA847D	(i)	establish a peer-review process to assist in the review of State plans;	clause	True	(i) establish a peer-review process to assist in the review of State plans;	Clause
H9A08715941AF475DBA0B0EE00A5589AA	(ii)	establish multidisciplinary peer-review teams and appoint members of such teams	clause	True	(ii) establish multidisciplinary peer-review teams and appoint members of such teams	Clause
H928247E3A75741A3A2F258B4C6755746	(iii)	make available to the public, including by such means as posting to the Departments website, the lis...	clause	True	(iii) make available to the public, including by such means as posting to the Departments website, the list of peer reviewers who have reviewed State plans under this section;	Clause
H81D63B796AB6471B81D312FF6D9A737E	(iv)	ensure that the peer-review teams consist of varied individuals so that the same peer reviewers are ...	clause	True	(iv) ensure that the peer-review teams consist of varied individuals so that the same peer reviewers are not reviewing all of the State plans;	Clause
H6D4E2B70712E4E0BBB126EC36EFF87FA	(v)	approve a State plan not later than 120 days after its submission, unless the Secretary meets the re...	clause	True	(v) approve a State plan not later than 120 days after its submission, unless the Secretary meets the requirements of clause (vi);	Clause
H2E5E20619E2C4979964AA46566052B7C	(vi)	have the authority to disapprove a State plan only if	clause	True	(vi) have the authority to disapprove a State plan only if	Clause
H0D1D357A7A2B4960916EEE987E036C7E	(i)	maximize collaboration with each State;	clause	True	(i) maximize collaboration with each State;	Clause
H61DEA8EA8FAD4A9D8DC9EE3FD1906719	(ii)	promote effective implementation of the challenging State academic standards through State and local...	clause	True	(ii) promote effective implementation of the challenging State academic standards through State and local innovation; and	Clause
HB75337825EBD4B508014594B008119B4	(iii)	provide transparent, timely, and objective feedback to States designed to strengthen the technical a...	clause	True	(iii) provide transparent, timely, and objective feedback to States designed to strengthen the technical and overall quality of the State plans.	Clause
H0A57172134184F2E8BF1561E34088ACF	(i)	remain in effect for the duration of the States participation under this part; and	clause	True	(i) remain in effect for the duration of the States participation under this part; and	Clause
H906791FC6DB24DA9905281E42CE2B3AC	(ii)	be periodically reviewed and revised as necessary by the State educational agency to reflect changes...	clause	True	(ii) be periodically reviewed and revised as necessary by the State educational agency to reflect changes in the States strategies and programs under this part.	Clause
HCEEC1D5BF63F4A41B7653A8E63BC2BCB	(i)	If a State makes significant changes to its plan at any time, such as the adoption of new challengin...	clause	True	(i) If a State makes significant changes to its plan at any time, such as the adoption of new challenging State academic standards or new academic assessments under subsection (b), or changes to its accountability system under subsection (c), such information shall be submitted to the Secretary in the form of revisions or amendments to the State plan.	Clause
HDFD4DD227A3A4510B789EF824F914200	(ii)	The Secretary shall review the information submitted under clause (i) and approve changes to the Sta...	clause	True	(ii) The Secretary shall review the information submitted under clause (i) and approve changes to the State plan, or disapprove such changes in accordance with paragraph (4)(A)(vi), within 90 days, without undertaking the peer-review process under such paragraph.	Clause
HE7BE3CE1FEE44538B122395B99350BB6	(iii)	If a State makes changes to its challenging State academic standards, the requirements of subsection...	clause	True	(iii) If a State makes changes to its challenging State academic standards, the requirements of subsection (b)(1), including the requirement that such standards need not be submitted to the Secretary pursuant to subsection (b)(1)(A), shall still apply.	Clause
H728CC08DEBF54DD0A426872983FEFA60	(i)	apply to all public schools and public school students in the State; and	clause	True	(i) apply to all public schools and public school students in the State; and	Clause
H40EEBD6C6F6F4B1FBB5E60B9E5D85EB3	(ii)	with respect to academic achievement standards, include the same knowledge, skills, and levels of ac...	clause	True	(ii) with respect to academic achievement standards, include the same knowledge, skills, and levels of achievement expected of all public school students in the State.	Clause
H3F77BC887B7B47718440817388BED47B	(i)	Each State shall demonstrate that the challenging State academic standards are aligned with entrance...	clause	True	(i) Each State shall demonstrate that the challenging State academic standards are aligned with entrance requirements for credit-bearing coursework in the system of public higher education in the State and relevant State career and technical education standards.	Clause
H3D434EC5EDE14BC6800612CFAA12D878	(ii)	Nothing in this Act shall be construed to authorize public institutions of higher education to deter...	clause	True	(ii) Nothing in this Act shall be construed to authorize public institutions of higher education to determine the specific challenging State academic standards required under this paragraph.	Clause
HF846697AD12B49979DF4AE2EFAFE8DA0	(i)	The State may, through a documented and validated standards-setting process, adopt alternate academi...	clause	True	(i) The State may, through a documented and validated standards-setting process, adopt alternate academic achievement standards for students with the most significant cognitive disabilities, provided those standards	Clause
H640C3DB9A597451392A7B7E7CB3F2DD8	(ii)	A State shall not develop, or implement for use under this part, any alternate academic achievement ...	clause	True	(ii) A State shall not develop, or implement for use under this part, any alternate academic achievement standards for children with disabilities that are not alternate academic achievement standards that meet the requirements of clause (i).	Clause
H70556FE0AD494892A557606B5BC35E25	(i)	are derived from the 4 recognized domains of speaking, listening, reading, and writing;	clause	True	(i) are derived from the 4 recognized domains of speaking, listening, reading, and writing;	Clause
HCD4E815C454C436394697182F4793BFB	(ii)	address the different proficiency levels of English learners; and	clause	True	(ii) address the different proficiency levels of English learners; and	Clause
H0406A122B9D44BB29C7B6D04C320878F	(iii)	are aligned with the challenging State academic standards.	clause	True	(iii) are aligned with the challenging State academic standards.	Clause
H9B82DE2970DF4C1991D5EB4EA053A937	(i)	A State shall not be required to submit any standards developed under this subsection to the Secreta...	clause	True	(i) A State shall not be required to submit any standards developed under this subsection to the Secretary for review or approval.	Clause
HDDA01C60B6444099850BE08FA5B742BB	(ii)	The Secretary shall not have the authority to mandate, direct, control, coerce, or exercise any dire...	clause	True	(ii) The Secretary shall not have the authority to mandate, direct, control, coerce, or exercise any direction or supervision over any of the challenging State academic standards adopted or implemented by a State.	Clause
HA208FC18D22E48329217224AF0846DF0	(i)	except as provided in subparagraph (D), be	clause	True	(i) except as provided in subparagraph (D), be	Clause
H71D504F3E5854D8DA648879F0DCB9F86	(ii)	be aligned with the challenging State academic standards, and provide coherent and timely informatio...	clause	True	(ii) be aligned with the challenging State academic standards, and provide coherent and timely information about student attainment of such standards and whether the student is performing at the student's grade level;	Clause
HCC5C743B666C4C99BA333A91972C8944	(iii)	be used for purposes for which such assessments are valid and reliable, consistent with relevant, na...	clause	True	(iii) be used for purposes for which such assessments are valid and reliable, consistent with relevant, nationally recognized professional and technical testing standards, objectively measure academic achievement, knowledge, and skills, and be tests that do not evaluate or assess personal or family beliefs and attitudes, or publicly disclose personally identifiable information;	Clause
H2983DDA789E54DADB9289F39F8FFFFFB	(iv)	be of adequate technical quality for each purpose required under this Act and consistent with the re...	clause	True	(iv) be of adequate technical quality for each purpose required under this Act and consistent with the requirements of this section, the evidence of which shall be made public, including on the website of the State educational agency;	Clause
H465401C6BBBE47B5A41FE7A41FAB3D97	(v)	in the case of mathematics and reading or language arts, be administered	clause	True	(v) in the case of mathematics and reading or language arts, be administered	Clause
H86A6C2DCB8F34416A1A99253213D1BB2	(vi)	involve multiple up-to-date measures of student academic achievement, including measures that assess...	clause	True	(vi) involve multiple up-to-date measures of student academic achievement, including measures that assess higher-order thinking skills and understanding, which may include measures of student academic growth and may be partially delivered in the form of portfolios, projects, or extended performance tasks;	Clause
H7891CE9F37D24A3BACC7FEA64FCC2862	(vii)	provide for	clause	True	(vii) provide for	Clause
H6819506BFCEE4799A3C39751215C95CB	(viii)	at the States discretion	clause	True	(viii) at the States discretion	Clause
HB4C61422218E43C895CCE558FD6DB8A5	(ix)	notwithstanding clause (vii)(III), provide for assessments (using tests in English) of reading or la...	clause	True	(ix) notwithstanding clause (vii)(III), provide for assessments (using tests in English) of reading or language arts of any student who has attended school in the United States (not including the Commonwealth of Puerto Rico) for 3 or more consecutive school years, except that if the local educational agency determines, on a case-by-case individual basis, that academic assessments in another language or form would likely yield more accurate and reliable information on what such student knows and can do, the local educational agency may make a determination to assess such student in the appropriate language other than English for a period that does not exceed 2 additional consecutive years, provided that such student has not yet reached a level of English language proficiency sufficient to yield valid and reliable information on what such student knows and can do on tests (written in English) of reading or language arts;	Clause
H3EAB4A7FE73242F889C2DF42F0A7553A	(x)	produce individual student interpretive, descriptive, and diagnostic reports, consistent with clause...	clause	True	(x) produce individual student interpretive, descriptive, and diagnostic reports, consistent with clause (iii), regarding achievement on such assessments that allow parents, teachers, principals, and other school leaders to understand and address the specific academic needs of students, and that are provided to parents, teachers, and school leaders, as soon as is practicable after the assessment is given, in an understandable and uniform format, and to the extent practicable, in a language that parents can understand;	Clause
H66B33A90F28942DF97C758438E49B4A8	(xi)	enable results to be disaggregated within each State, local educational agency, and school by	clause	True	(xi) enable results to be disaggregated within each State, local educational agency, and school by	Clause
HF8E6C2FCDB804930AEDF63FA63B62665	(xii)	enable itemized score analyses to be produced and reported, consistent with clause (iii), to local e...	clause	True	(xii) enable itemized score analyses to be produced and reported, consistent with clause (iii), to local educational agencies and schools, so that parents, teachers, principals, other school leaders, and administrators can interpret and address the specific academic needs of students as indicated by the students achievement on assessment items; and	Clause
H071810A35F9B4E4F9B1CA6C1A1628136	(xiii)	be developed, to the extent practicable, using the principles of universal design for learning.	clause	True	(xiii) be developed, to the extent practicable, using the principles of universal design for learning.	Clause
H131872AC5E7245DBB22BED6D5B50124E	(i)	such student takes the end-of-course assessment the State typically administers to meet the requirem...	clause	True	(i) such student takes the end-of-course assessment the State typically administers to meet the requirements of subparagraph (B)(v)(I)(bb) in mathematics;	Clause
HFDEA30B3432543B98E492C26F938DB5D	(ii)	such students achievement on such end-of-course assessment is used for purposes of subsection (c)(4)...	clause	True	(ii) such students achievement on such end-of-course assessment is used for purposes of subsection (c)(4)(B)(i), in lieu of such students achievement on the mathematics assessment required under subparagraph (B)(v)(I)(aa), and such student is counted as participating in the assessment for purposes of subsection (c)(4)(B)(vi); and	Clause
HB3373035444840BC9019A05EDCD3FEF9	(iii)	in high school, such student takes a mathematics assessment pursuant to subparagraph (B)(v)(I)(bb) t...	clause	True	(iii) in high school, such student takes a mathematics assessment pursuant to subparagraph (B)(v)(I)(bb) that	Clause
H9FE64B8801D0456C92137A08AB23F705	(i)	A State may provide for alternate assessments aligned with the challenging State academic standards ...	clause	True	(i) A State may provide for alternate assessments aligned with the challenging State academic standards and alternate academic achievement standards described in paragraph (1)(E) for students with the most significant cognitive disabilities, if the State	Clause
H2BE346029C09400DB5DD4D2BC9285DED	(ii)	Subject to the authority and requirements for the individualized education program team for a child ...	clause	True	(ii) Subject to the authority and requirements for the individualized education program team for a child with a disability under section 614(d)(1)(A)(i)(VI)(bb) of the Individuals with Disabilities Education Act (20 U.S.C. 1414(d)(1)(A)(i)(VI)(bb)), such team, consistent with the guidelines established by the State and required under section 612(a)(16)(C) of such Act (20 U.S.C. 1412(c)(16)(C)) and clause (i)(II) of this subparagraph, shall determine when a child with a significant cognitive disability shall participate in an alternate assessment aligned with the alternate academic achievement standards.	Clause
H2FA428FF334A4B8B98CE17AD45F4901F	(i)	adopting academic standards and academic assessments that meet the requirements of this subsection, ...	clause	True	(i) adopting academic standards and academic assessments that meet the requirements of this subsection, on a statewide basis, and limiting their applicability to students served under this part; or	Clause
HE26AB2E13A4446C8B724A1BA848FEB73	(ii)	adopting and implementing policies that ensure that each local educational agency in the State that ...	clause	True	(ii) adopting and implementing policies that ensure that each local educational agency in the State that receives grants under this part will adopt academic content and student academic achievement standards, and academic assessments aligned with such standards, which	Clause
H21EE5ADDDA4D482485D65B6C8B821F90	(i)	Each State plan shall identify the languages other than English that are present to a significant ex...	clause	True	(i) Each State plan shall identify the languages other than English that are present to a significant extent in the participating student population of the State and indicate the languages for which annual student academic assessments are not available and are needed.	Clause
H856DC5D0446E473C9DDC7B404324912E	(ii)	The State shall make every effort to develop such assessments and may request assistance from the Se...	clause	True	(ii) The State shall make every effort to develop such assessments and may request assistance from the Secretary if linguistically accessible academic assessment measures are needed. Upon request, the Secretary shall assist with the identification of appropriate academic assessment measures in the needed languages, but shall not mandate a specific academic assessment or mode of instruction.	Clause
H40FACBF3AACB4F8DA0ED668540E3A941	(i)	Each State plan shall demonstrate that local educational agencies in the State will provide for an a...	clause	True	(i) Each State plan shall demonstrate that local educational agencies in the State will provide for an annual assessment of English proficiency of all English learners in the schools served by the State educational agency.	Clause
H517D2EE036CD44AAAA047D2E758C5221	(ii)	The assessments described in clause (i) shall be aligned with the States English language proficienc...	clause	True	(ii) The assessments described in clause (i) shall be aligned with the States English language proficiency standards described in paragraph (1)(F).	Clause
H9AEDB00F07A94322A6A98BFFF465B831	(i)	Nothing in this paragraph shall be construed to prohibit a local educational agency from administeri...	clause	True	(i) Nothing in this paragraph shall be construed to prohibit a local educational agency from administering a locally-selected assessment in lieu of the State-designed academic assessment under subclause (I)(bb) and subclause (II)(cc) of subparagraph (B)(v), if the local educational agency selects a nationally-recognized high school academic assessment that has been approved for use by the State as described in clause (iii) or (iv) of this subparagraph.	Clause
HA530D52073CB4CDAA930BFFEA5D29748	(ii)	To allow for State approval of nationally-recognized high school academic assessments that are avail...	clause	True	(ii) To allow for State approval of nationally-recognized high school academic assessments that are available for local selection under clause (i), a State educational agency shall establish technical criteria to determine if any such assessment meets the requirements of clause (v).	Clause
H8111445190FD429097E24DE527A7AE4B	(iii)	If a State educational agency chooses to make a nationally-recognized high school assessment availab...	clause	True	(iii) If a State educational agency chooses to make a nationally-recognized high school assessment available for selection by a local educational agency under clause (i), which has not already been approved under this clause, such State educational agency shall	Clause
H9B7D4E0036F345838CDB0ABFE2758AD4	(iv)	If a local educational agency chooses to submit a nationally-recognized high school academic assessm...	clause	True	(iv) If a local educational agency chooses to submit a nationally-recognized high school academic assessment to the State educational agency, subject to the approval process described in subclause (I) and subclause (II) of clause (iii) to determine if such assessment fulfills the requirements of clause (v), the State educational agency may approve the use of such assessment consistent with clause (i).	Clause
H0416ACDEF48E4A3EA3B92B9FB3B98C27	(v)	To receive approval from the State educational agency under clause (iii), a locally-selected assessm...	clause	True	(v) To receive approval from the State educational agency under clause (iii), a locally-selected assessment shall	Clause
H32C9476500504AD2AF334E5F4C3E0532	(vi)	A local educational agency shall notify the parents of high school students served by the local educ...	clause	True	(vi) A local educational agency shall notify the parents of high school students served by the local educational agency	Clause
H7C7EFB304EA843C99DAE25E839EA4F94	(i)	Subject to clause (ii), a State retains the right to develop and administer computer adaptive assess...	clause	True	(i) Subject to clause (ii), a State retains the right to develop and administer computer adaptive assessments as the assessments described in this paragraph, provided the computer adaptive assessments meet the requirements of this paragraph, except that	Clause
HDA0C6C22AE8B45C384C314B275BB1B2B	(ii)	In developing and administering computer adaptive assessments	clause	True	(ii) In developing and administering computer adaptive assessments	Clause
HCBAAF892653B4954B4793EFE44A6310F	(i)	exclude	clause	True	(i) exclude	Clause
H1E170994F01E48CC9296040D84C8899D	(ii)	assess, and report the performance of, such an English learner on the reading or language arts and m...	clause	True	(ii) assess, and report the performance of, such an English learner on the reading or language arts and mathematics assessments required under paragraph (2)(B)(v)(I) in each year of the students enrollment in such a school; and	Clause
H9A9084DA163C4DF393D0B257BEC823FB	(i)	the minimum number of students that the State determines are necessary to be included to carry out s...	clause	True	(i) the minimum number of students that the State determines are necessary to be included to carry out such requirements and how that number is statistically sound, which shall be the same State-determined number for all students and for each subgroup of students in the State;	Clause
H015A1E5D608C4ED0999CB3ED21F0CA92	(ii)	how such minimum number of students was determined by the State, including how the State collaborate...	clause	True	(ii) how such minimum number of students was determined by the State, including how the State collaborated with teachers, principals, other school leaders, parents, and other stakeholders when determining such minimum number; and	Clause
HB8A42A720B0243049E04DDDE6610942B	(iii)	how the State ensures that such minimum number is sufficient to not reveal any personally identifiab...	clause	True	(iii) how the State ensures that such minimum number is sufficient to not reveal any personally identifiable information.	Clause
HA34A16FBA2344D20893106DA6734BD2F	(i)	for all students and separately for each subgroup of students in the State	clause	True	(i) for all students and separately for each subgroup of students in the State	Clause
H7D98EF894FC94E87BBDC545371D3A264	(ii)	for English learners, for increases in the percentage of such students making progress in achieving ...	clause	True	(ii) for English learners, for increases in the percentage of such students making progress in achieving English language proficiency, as defined by the State and measured by the assessments described in subsection (b)(2)(G), within a State-determined timeline.	Clause
H2E108C1B043544D2A381F1C88EB35D80	(i)	For all public schools in the State, based on the long-term goals established under subparagraph (A)...	clause	True	(i) For all public schools in the State, based on the long-term goals established under subparagraph (A), academic achievement	Clause
HE4875557532D465C88DD0D1B5662C81C	(ii)	For public elementary schools and secondary schools that are not high schools in the State	clause	True	(ii) For public elementary schools and secondary schools that are not high schools in the State	Clause
HD6FFDC12A32342EE91602C561B42D451	(iii)	For public high schools in the State, and based on State-designed long term goals established under ...	clause	True	(iii) For public high schools in the State, and based on State-designed long term goals established under subparagraph (A)	Clause
H8B3F0DCA900B4374B65C89AE39F23FC6	(iv)	For public schools in the State, progress in achieving English language proficiency, as defined by t...	clause	True	(iv) For public schools in the State, progress in achieving English language proficiency, as defined by the State and measured by the assessments described in subsection (b)(2)(G), within a State-determined timeline for all English learners	Clause
HB3D066AA90274603ADAD354B110897D5	(v)	For all public schools in the State, not less than one indicator of school quality or student succes...	clause	True	(v) For all public schools in the State, not less than one indicator of school quality or student success that	Clause
H90C55754B61341D188D8B4BDE2F4B00B	(i)	be based on all indicators in the States accountability system under subparagraph (B), for all stude...	clause	True	(i) be based on all indicators in the States accountability system under subparagraph (B), for all students and for each of subgroup of students, consistent with the requirements of such subparagraph;	Clause
H22C96A0759DC4D8094955BA4A7F38C29	(ii)	with respect to the indicators described in clauses (i) through (iv) of subparagraph (B) afford	clause	True	(ii) with respect to the indicators described in clauses (i) through (iv) of subparagraph (B) afford	Clause
H6AEBE1A1D5C849F3B49341FBDF6CBC33	(iii)	include differentiation of any such school in which any subgroup of students is consistently underpe...	clause	True	(iii) include differentiation of any such school in which any subgroup of students is consistently underperforming, as determined by the State, based on all indicators under subparagraph (B) and the system established under this subparagraph.	Clause
H89E27FEB99C0406A88359B675CD1F888	(i)	beginning with school year 20172018, and at least once every three school years thereafter, one stat...	clause	True	(i) beginning with school year 20172018, and at least once every three school years thereafter, one statewide category of schools for comprehensive support and improvement, as described in subsection (d)(1), which shall include	Clause
HF04DA1684FDD421D885DF207D96C82A8	(ii)	at the discretion of the State, additional statewide categories of schools.	clause	True	(ii) at the discretion of the State, additional statewide categories of schools.	Clause
HC35608EE57A6453B83AB39411F618B23	(i)	Annually measure the achievement of not less than 95 percent of all students, and 95 percent of all ...	clause	True	(i) Annually measure the achievement of not less than 95 percent of all students, and 95 percent of all students in each subgroup of students, who are enrolled in public schools on the assessments described under subsection (b)(2)(v)(I).	Clause
H0C8327A1CEB44AC6ABF10CB8E29A2334	(ii)	For the purpose of measuring, calculating, and reporting on the indicator described in subparagraph ...	clause	True	(ii) For the purpose of measuring, calculating, and reporting on the indicator described in subparagraph (B)(i), include in the denominator the greater of	Clause
HF407AAEA0D714D3997931FA1EF2F273D	(iii)	Provide a clear and understandable explanation of how the State will factor the requirement of claus...	clause	True	(iii) Provide a clear and understandable explanation of how the State will factor the requirement of clause (i) of this subparagraph into the statewide accountability system.	Clause
H2A79AE984D2848FA908B8F9C7A42E5B9	(i)	In the case of a student who has not attended the same school within a local educational agency for ...	clause	True	(i) In the case of a student who has not attended the same school within a local educational agency for at least half of a school year, the performance of such student on the indicators described in clauses (i), (ii), (iv), and (v) of subparagraph (B)	Clause
H5721252D86144046B88CE8CE8F7390B1	(ii)	In the case of a high school student who has not attended the same school within a local educational...	clause	True	(ii) In the case of a high school student who has not attended the same school within a local educational agency for at least half of a school year and has exited high school without a regular high school diploma and without transferring to another high school that grants a regular high school diploma during such school year, the local educational agency shall, in order to calculate the graduation rate pursuant to subparagraph (B)(iii), assign such student to the high school	Clause
H336A0CDD6F3B4ABFAF36DB4B8B7A23FA	(i)	is informed by all indicators described in subsection (c)(4)(B), including student performance again...	clause	True	(i) is informed by all indicators described in subsection (c)(4)(B), including student performance against State-determined long-term goals;	Clause
HA72FAF0F75994AD688E3D74E34471C20	(ii)	includes evidence-based interventions;	clause	True	(ii) includes evidence-based interventions;	Clause
H6B400653DF0346F2ABF09330A5A966D3	(iii)	is based on a school-level needs assessment;	clause	True	(iii) is based on a school-level needs assessment;	Clause
H5CC8CABA0460483AB03F4ADDDA468344	(iv)	identifies resource inequities, which may include a review of local educational agency and school-le...	clause	True	(iv) identifies resource inequities, which may include a review of local educational agency and school-level budgeting, to be addressed through implementation of such comprehensive support and improvement plan;	Clause
H279662537DDC4F04B34624599FBCF63D	(v)	is approved by the school, local educational agency, and State educational agency; and	clause	True	(v) is approved by the school, local educational agency, and State educational agency; and	Clause
H3DF91852C8C84078BC86E2C4F9ECE1C4	(vi)	upon approval and implementation, is monitored and periodically reviewed by the State educational ag...	clause	True	(vi) upon approval and implementation, is monitored and periodically reviewed by the State educational agency.	Clause
H70AFCA26B46448BEA77485166D861C71	(i)	permit differentiated improvement activities that utilize evidence-based interventions in the case o...	clause	True	(i) permit differentiated improvement activities that utilize evidence-based interventions in the case of such a school that predominantly serves students	Clause
HC552EAEC7FEC494E836227E725A608E2	(ii)	in the case of such a school that has a total enrollment of less than 100 students, permit the local...	clause	True	(ii) in the case of such a school that has a total enrollment of less than 100 students, permit the local educational agency to forego implementation of improvement activities required under this paragraph.	Clause
HF66C7CCF5F814729AFA803D8A96370A5	(i)	A local educational agency may provide all students enrolled in a school identified by the State for...	clause	True	(i) A local educational agency may provide all students enrolled in a school identified by the State for comprehensive support and improvement under subsection (c)(4)(D)(i) with the option to transfer to another public school served by the local educational agency, unless such an option is prohibited by State law.	Clause
H078EDB095FE84229AA346EE5656F40F2	(ii)	In providing students the option to transfer to another public school, the local educational agency ...	clause	True	(ii) In providing students the option to transfer to another public school, the local educational agency shall give priority to the lowest-achieving children from low-income families, as determined by the local educational agency for the purposes of allocating funds to schools under section 1113(a)(3).	Clause
H5CF2C6AFABB147A499C53AA47891E588	(iii)	A student who uses the option to transfer to another public school shall be enrolled in classes and ...	clause	True	(iii) A student who uses the option to transfer to another public school shall be enrolled in classes and other activities in the public school to which the student transfers in the same manner as all other students at the public school.	Clause
HCA3A65C0FF2A4F59BE13C6B794E7E88D	(iv)	A local educational agency shall permit a student who transfers to another public school under this ...	clause	True	(iv) A local educational agency shall permit a student who transfers to another public school under this paragraph to remain in that school until the student has completed the highest grade in that school.	Clause
H089BC2AEDB354F94BE4096D3D8A41C55	(v)	A local educational agency may spend an amount equal to not more than 5 percent of its allocation un...	clause	True	(v) A local educational agency may spend an amount equal to not more than 5 percent of its allocation under subpart 2 of this part to pay for the provision of transportation for students who transfer under this paragraph to the public schools to which the students transfer.	Clause
HE9D857B4672E4821B98C5C6B4A196E05	(i)	notify each local educational agency in the State of any school served by the local educational agen...	clause	True	(i) notify each local educational agency in the State of any school served by the local educational agency in which any subgroup of students is consistently underperforming, as described in subsection (c)(4)(C)(iii); and	Clause
H9DFF3DC0D9104ECA8EFD5AA5578EB996	(ii)	ensure such local educational agency provides notification to such school with respect to which subg...	clause	True	(ii) ensure such local educational agency provides notification to such school with respect to which subgroup or subgroups of students in such school are consistently underperforming as described in subsection (c)(4)(C)(iii).	Clause
H95C1D6B8FD97456CB266DB9E64B8D91E	(i)	is informed by all indicators described in subsection (c)(4)(B), including student performance again...	clause	True	(i) is informed by all indicators described in subsection (c)(4)(B), including student performance against long-term goals;	Clause
H18FEFD9D84834FD88406F9B07EA65779	(ii)	includes evidence-based interventions;	clause	True	(ii) includes evidence-based interventions;	Clause
HBBDC64D7C6D54601804416FF74BB17D4	(iii)	is approved by the local educational agency prior to implementation of such plan;	clause	True	(iii) is approved by the local educational agency prior to implementation of such plan;	Clause
H622AEF5394814B7696174438157F3BCB	(iv)	is monitored, upon submission and implementation, by the local educational agency; and	clause	True	(iv) is monitored, upon submission and implementation, by the local educational agency; and	Clause
